Season,Player,Position,Age,Team,TeamID,Years of Service,GP,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Wins,Losses,Salary,Injured,Injury_Periods,Total_Days_Injured,Injury_Risk,Salary Cap,Luxury Tax,1st Apron,BAE,Standard /Non-Taxpayer,Taxpayer,Team Room /Under Cap,Salary_Cap_Inflated,2nd Apron
2020-21,Malik Monk,Guard,23.00,CHA,1610612766.00,3.00,42.00,0.00,878.00,173.00,399.00,0.43,85.00,212.00,0.40,88.00,187.00,0.47,0.54,59.00,72.00,0.82,14.00,87.00,101.00,87.00,19.00,4.00,55.00,47.00,490.00,13.60,0.57,1.70,10.90,6.20,15.70,1.10,0.50,11.30,23.80,0.50,0.50,1.00,0.05,0.20,-2.00,-1.80,0.00,33.00,39.00,5345687.00,True,2021-04-02 - 2021-05-01,29.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Mamadi Diakite,Forward,24.00,MIL,1610612749.00,0.00,14.00,1.00,141.00,16.00,40.00,0.40,1.00,8.00,0.12,15.00,32.00,0.47,0.41,11.00,14.00,0.79,8.00,26.00,34.00,8.00,6.00,5.00,3.00,16.00,44.00,12.30,0.48,6.20,18.70,12.70,7.00,2.30,3.80,6.10,14.60,0.10,0.20,0.30,0.10,-3.30,0.90,-2.40,0.00,46.00,26.00,529341.00,True,2020-12-25 - 2021-03-11,76.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Marc Gasol,Center,36.00,LAL,1610612747.00,13.00,52.00,42.00,993.00,88.00,194.00,0.45,50.00,122.00,0.41,38.00,72.00,0.53,0.58,36.00,50.00,0.72,38.00,177.00,215.00,109.00,26.00,58.00,53.00,115.00,262.00,12.20,0.61,4.30,19.90,12.20,14.70,1.30,5.20,19.70,11.80,0.80,1.90,2.80,0.13,-1.40,3.70,2.30,1.10,42.00,30.00,2564753.00,True,2021-03-02 - 2021-03-19; 2021-03-20 - 2021-03-21; 2021-04-10 - 2021-04-12,20.00,Moderate Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Marcus Smart,Guard,27.00,BOS,1610612738.00,6.00,48.00,45.00,1581.00,203.00,510.00,0.40,93.00,282.00,0.33,110.00,228.00,0.48,0.49,128.00,162.00,0.79,36.00,131.00,167.00,273.00,72.00,23.00,96.00,126.00,627.00,13.80,0.54,2.50,9.30,5.90,23.60,2.20,1.40,14.20,18.40,1.80,1.50,3.30,0.10,-0.40,0.20,-0.30,0.70,36.00,36.00,12946428.00,True,2021-01-04 - 2021-01-06; 2021-02-02 - 2021-03-10; 2021-05-12 - 2021-12-30,270.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Markelle Fultz,Guard,23.00,ORL,1610612753.00,3.00,8.00,8.00,215.00,41.00,104.00,0.39,4.00,16.00,0.25,37.00,88.00,0.42,0.41,17.00,19.00,0.89,5.00,20.00,25.00,43.00,8.00,2.00,18.00,18.00,103.00,12.00,0.46,2.30,10.00,6.00,33.10,1.80,0.80,13.80,26.20,-0.30,0.10,-0.10,-0.02,-3.60,-0.90,-4.40,-0.10,21.00,51.00,12288697.00,True,2021-01-08 - 2022-02-28,416.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Markieff Morris,Forward,31.00,LAL,1610612747.00,9.00,61.00,27.00,1200.00,153.00,378.00,0.40,65.00,209.00,0.31,88.00,169.00,0.52,0.49,36.00,50.00,0.72,48.00,218.00,266.00,73.00,22.00,19.00,54.00,105.00,407.00,9.30,0.51,4.50,20.30,12.50,8.60,0.90,1.40,11.90,16.40,-0.20,1.80,1.60,0.06,-2.90,0.30,-2.60,-0.20,42.00,30.00,2331593.00,True,2021-04-15 - 2021-04-17,2.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Markus Howard,Guard,22.00,DEN,1610612743.00,0.00,37.00,1.00,205.00,40.00,106.00,0.38,18.00,65.00,0.28,22.00,41.00,0.54,0.46,7.00,9.00,0.78,1.00,20.00,21.00,18.00,4.00,1.00,18.00,23.00,105.00,6.40,0.48,0.60,11.00,5.80,12.60,1.00,0.50,14.10,27.20,-0.40,0.10,-0.30,-0.07,-5.50,-3.20,-8.70,-0.30,47.00,25.00,535294.00,True,2021-01-22 - 2021-01-27; 2021-03-01 - 2021-03-12,16.00,Moderate Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Marques Bolden,Center,23.00,CLE,0.00,1.00,6.00,0.00,29.00,1.00,3.00,0.33,0.00,0.00,,1.00,3.00,0.33,0.33,5.00,8.00,0.62,3.00,3.00,6.00,0.00,2.00,2.00,2.00,0.00,7.00,13.30,0.54,11.30,11.90,11.60,0.00,3.40,6.10,23.50,12.80,0.00,0.00,0.00,0.06,-3.80,0.80,-3.00,0.00,,,449115.00,False,,0.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Marquese Chriss,Forward,23.00,GSW,0.00,4.00,2.00,0.00,27.00,5.00,14.00,0.36,1.00,5.00,0.20,4.00,9.00,0.44,0.39,2.00,4.00,0.50,3.00,10.00,13.00,2.00,0.00,2.00,2.00,3.00,13.00,11.80,0.41,12.00,38.90,25.60,11.00,0.00,6.50,11.30,28.10,-0.10,0.10,0.00,-0.03,-2.40,0.30,-2.10,0.00,,,1824003.00,True,2020-12-26 - 2021-03-28,92.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Mason Jones,Guard,22.00,HOU,0.00,0.00,26.00,1.00,307.00,47.00,114.00,0.41,23.00,64.00,0.36,24.00,50.00,0.48,0.51,35.00,57.00,0.61,4.00,47.00,51.00,39.00,6.00,1.00,28.00,22.00,152.00,12.10,0.56,2.20,16.00,8.80,18.90,1.00,0.30,16.10,23.00,0.00,0.20,0.20,0.03,-1.40,-1.20,-2.70,-0.10,,,424544.00,True,2020-12-30 - 2021-01-08,9.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Mason Plumlee,Forward-Center,31.00,DET,1610612765.00,7.00,56.00,56.00,1499.00,234.00,381.00,0.61,0.00,7.00,0.00,234.00,374.00,0.63,0.61,113.00,169.00,0.67,145.00,374.00,519.00,202.00,43.00,50.00,105.00,186.00,581.00,18.70,0.64,10.60,28.10,19.30,21.00,1.40,2.90,18.70,16.30,3.00,2.10,5.10,0.16,0.20,2.00,2.20,1.60,20.00,52.00,8000000.00,True,2021-02-11 - 2021-02-14; 2021-04-05 - 2021-04-06; 2021-04-08 - 2021-04-10,6.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Matisse Thybulle,Guard-Forward,24.00,PHI,1610612755.00,1.00,65.00,8.00,1298.00,102.00,243.00,0.42,43.00,143.00,0.30,59.00,100.00,0.59,0.51,8.00,18.00,0.44,30.00,94.00,124.00,63.00,105.00,71.00,32.00,127.00,255.00,10.10,0.51,2.60,7.80,5.30,6.30,3.90,4.90,11.30,9.40,0.10,2.70,2.80,0.10,-2.60,4.50,1.90,1.30,49.00,23.00,2711280.00,True,2021-01-14 - 2021-05-23; 2021-05-10 - 2021-05-23,142.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Matt Thomas,Guard,26.00,TOR,1610612762.00,1.00,26.00,0.00,192.00,24.00,62.00,0.39,17.00,41.00,0.41,7.00,21.00,0.33,0.52,6.00,7.00,0.86,3.00,18.00,21.00,9.00,2.00,0.00,6.00,10.00,71.00,9.10,0.52,2.30,12.20,7.30,8.60,0.60,0.00,9.50,19.50,0.00,0.20,0.20,0.03,-2.60,-2.00,-4.60,-0.20,52.00,20.00,1517981.00,True,2021-03-26 - 2021-03-27,1.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Matthew Dellavedova,Guard,30.00,CLE,1610612739.00,7.00,13.00,1.00,224.00,14.00,56.00,0.25,4.00,25.00,0.16,10.00,31.00,0.32,0.29,4.00,4.00,1.00,6.00,18.00,24.00,58.00,4.00,1.00,6.00,21.00,36.00,7.30,0.31,2.90,9.20,6.00,35.30,0.90,0.40,9.40,12.40,-0.10,0.10,0.00,0.00,-4.50,-1.90,-6.40,-0.30,22.00,50.00,2174318.00,True,2020-12-22 - 2021-04-01; 2021-03-13 - 2021-04-01; 2021-04-26 - 2023-01-20,753.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Max Strus,Guard-Forward,25.00,MIA,1610612748.00,1.00,39.00,0.00,507.00,85.00,187.00,0.45,50.00,148.00,0.34,35.00,39.00,0.90,0.59,16.00,24.00,0.67,5.00,36.00,41.00,24.00,11.00,2.00,8.00,43.00,236.00,12.10,0.60,1.10,8.00,4.60,7.30,1.10,0.40,3.90,18.30,0.60,0.30,0.90,0.09,-0.50,-1.70,-2.20,0.00,40.00,32.00,647098.00,False,,0.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Maxi Kleber,Forward,29.00,DAL,1610612742.00,3.00,50.00,40.00,1341.00,116.00,275.00,0.42,87.00,212.00,0.41,29.00,63.00,0.46,0.58,34.00,37.00,0.92,47.00,213.00,260.00,68.00,24.00,35.00,30.00,105.00,353.00,10.60,0.61,3.90,17.40,10.70,6.60,0.90,2.40,9.30,10.60,1.60,1.30,2.90,0.10,-0.50,0.50,0.00,0.70,42.00,30.00,8475000.00,True,2021-01-10 - 2021-02-01; 2021-04-22 - 2021-04-24,24.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Meyers Leonard,Forward-Center,29.00,MIA,0.00,8.00,3.00,2.00,29.00,3.00,7.00,0.43,3.00,7.00,0.43,0.00,0.00,,0.64,1.00,2.00,0.50,0.00,7.00,7.00,2.00,0.00,0.00,2.00,5.00,10.00,6.60,0.64,0.00,27.10,13.80,9.70,0.00,0.00,20.20,15.40,0.00,0.00,0.00,0.04,-3.30,-0.40,-3.70,0.00,,,9400000.00,True,2021-01-27 - 2021-03-25,57.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Mfiondu Kabengele,Center,23.00,LAC,1610612739.00,1.00,23.00,0.00,94.00,9.00,32.00,0.28,4.00,18.00,0.22,5.00,14.00,0.36,0.34,5.00,6.00,0.83,1.00,13.00,14.00,5.00,2.00,3.00,6.00,18.00,27.00,9.50,0.49,4.70,19.40,12.00,8.70,1.40,4.10,13.30,17.70,-0.20,0.30,0.20,0.03,-4.30,0.10,-4.30,-0.20,22.00,50.00,2432353.00,True,2021-03-14 - 2021-03-15,1.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Michael Carter-Williams,Guard,29.00,ORL,1610612753.00,7.00,31.00,25.00,800.00,105.00,270.00,0.39,15.00,61.00,0.25,90.00,209.00,0.43,0.42,49.00,80.00,0.61,39.00,100.00,139.00,129.00,25.00,17.00,69.00,81.00,274.00,9.50,0.45,4.90,13.40,9.00,24.30,1.50,1.90,18.40,20.20,-1.10,0.60,-0.50,-0.03,-4.60,-0.20,-4.80,-0.60,21.00,51.00,3300000.00,True,2021-01-05 - 2021-02-12; 2021-03-19 - 2021-03-21; 2021-04-16 - 2022-02-10,340.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Mikal Bridges,Guard-Forward,24.00,PHX,1610612756.00,2.00,72.00,72.00,2348.00,363.00,669.00,0.54,134.00,315.00,0.43,229.00,354.00,0.65,0.64,110.00,131.00,0.84,76.00,233.00,309.00,152.00,76.00,63.00,57.00,116.00,970.00,16.40,0.67,3.70,11.10,7.50,8.80,1.60,2.40,7.30,14.90,5.40,2.60,8.00,0.16,2.40,0.90,3.30,3.10,51.00,21.00,4359000.00,False,,0.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Mike Conley,Guard,33.00,UTA,1610612762.00,13.00,51.00,51.00,1498.00,284.00,640.00,0.44,138.00,335.00,0.41,146.00,305.00,0.48,0.55,121.00,142.00,0.85,36.00,141.00,177.00,305.00,70.00,9.00,99.00,98.00,827.00,19.20,0.59,2.70,9.60,6.30,30.60,2.30,0.50,12.40,23.10,4.00,2.10,6.10,0.20,3.60,1.30,4.90,2.60,52.00,20.00,34502132.00,True,2021-02-06 - 2021-02-19; 2021-02-27 - 2021-02-28; 2021-03-18 - 2021-03-19; 2021-03-27 - 2021-03-28; 2021-04-03 - 2021-04-05; 2021-04-17 - 2021-04-19; 2021-04-27 - 2021-05-14; 2021-06-08 - 2021-06-18,47.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Mike James,Guard,30.00,BKN,1610612751.00,3.00,13.00,1.00,236.00,34.00,92.00,0.37,11.00,31.00,0.35,23.00,61.00,0.38,0.43,21.00,27.00,0.78,3.00,29.00,32.00,54.00,6.00,1.00,20.00,10.00,100.00,,,,,,,,,,,,,,,,,,,48.00,24.00,237648.00,False,,0.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Mike Muscala,Forward-Center,29.00,OKC,1610612760.00,7.00,35.00,0.00,645.00,119.00,267.00,0.45,68.00,184.00,0.37,51.00,83.00,0.61,0.57,33.00,36.00,0.92,19.00,113.00,132.00,28.00,8.00,11.00,21.00,54.00,339.00,14.70,0.60,3.00,18.40,10.60,7.00,0.60,1.50,6.90,20.00,0.90,0.40,1.30,0.10,0.90,-1.00,-0.10,0.30,22.00,50.00,2283034.00,True,2021-04-13 - 2021-10-30,200.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Mike Scott,Forward,32.00,PHI,1610612755.00,8.00,51.00,12.00,852.00,76.00,211.00,0.36,53.00,155.00,0.34,23.00,56.00,0.41,0.49,8.00,12.00,0.67,11.00,109.00,120.00,40.00,24.00,14.00,19.00,72.00,213.00,6.80,0.49,1.40,13.80,7.80,6.10,1.40,1.50,8.10,11.90,-0.10,1.10,1.00,0.06,-3.20,0.30,-2.80,-0.20,49.00,23.00,5005350.00,True,2021-01-02 - 2021-01-09; 2021-01-20 - 2021-01-29; 2021-02-04 - 2021-02-13; 2021-04-26 - 2021-04-28,27.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Miles Bridges,Forward,23.00,CHA,1610612766.00,2.00,66.00,19.00,1932.00,313.00,622.00,0.50,116.00,290.00,0.40,197.00,332.00,0.59,0.60,98.00,113.00,0.87,81.00,316.00,397.00,147.00,44.00,52.00,106.00,143.00,840.00,14.70,0.62,4.50,18.00,11.10,11.40,1.10,2.70,13.60,17.30,2.40,1.90,4.20,0.10,0.20,0.10,0.20,1.10,33.00,39.00,3934320.00,True,2021-05-04 - 2021-05-15,11.00,Moderate Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Mitchell Robinson,Center-Forward,23.00,NYK,1610612752.00,2.00,31.00,29.00,853.00,115.00,176.00,0.65,0.00,0.00,,115.00,176.00,0.65,0.65,26.00,53.00,0.49,113.00,139.00,252.00,17.00,35.00,45.00,26.00,86.00,256.00,17.70,0.64,14.50,17.50,16.00,2.90,2.10,5.00,11.50,11.80,1.80,1.70,3.40,0.19,-0.30,1.50,1.20,0.70,41.00,31.00,1663861.00,True,2021-02-13 - 2021-03-21; 2021-03-28 - 2021-11-10,263.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Miye Oni,Guard-Forward,23.00,UTA,1610612762.00,1.00,54.00,0.00,519.00,35.00,99.00,0.35,30.00,88.00,0.34,5.00,11.00,0.45,0.51,5.00,6.00,0.83,23.00,61.00,84.00,28.00,11.00,8.00,16.00,61.00,105.00,6.40,0.52,4.90,11.90,8.60,6.80,1.00,1.20,13.60,9.80,0.20,0.70,0.90,0.08,-3.00,1.30,-1.70,0.00,52.00,20.00,1517981.00,False,,0.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Mo Bamba,Center,23.00,ORL,1610612753.00,2.00,46.00,5.00,725.00,142.00,301.00,0.47,38.00,118.00,0.32,104.00,183.00,0.57,0.53,45.00,66.00,0.68,76.00,189.00,265.00,35.00,14.00,58.00,36.00,87.00,367.00,19.30,0.56,10.50,28.00,19.00,8.10,0.90,7.30,9.80,21.80,0.70,1.10,1.80,0.12,0.20,0.00,0.10,0.40,21.00,51.00,5969040.00,True,2021-03-21 - 2021-03-24; 2021-04-14 - 2021-04-18,7.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Monte Morris,Guard,26.00,DEN,1610612743.00,3.00,47.00,13.00,1196.00,186.00,387.00,0.48,51.00,134.00,0.38,135.00,253.00,0.53,0.55,58.00,73.00,0.79,11.00,85.00,96.00,150.00,34.00,13.00,34.00,48.00,481.00,14.00,0.57,1.00,8.00,4.60,17.10,1.40,1.10,7.50,16.50,2.00,0.80,2.90,0.12,0.10,-0.50,-0.30,0.50,47.00,25.00,1723707.00,True,2021-03-13 - 2021-04-04; 2021-04-19 - 2021-05-11; 2021-05-13 - 2021-05-14,45.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Montrezl Harrell,Forward-Center,27.00,LAL,1610612747.00,5.00,69.00,1.00,1580.00,375.00,603.00,0.62,0.00,10.00,0.00,375.00,593.00,0.63,0.62,181.00,256.00,0.71,158.00,270.00,428.00,73.00,46.00,49.00,74.00,128.00,931.00,22.70,0.65,11.30,19.10,15.20,7.70,1.40,2.80,9.40,21.70,4.50,2.70,7.30,0.22,2.30,0.70,3.00,2.00,42.00,30.00,9258000.00,False,,0.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Moritz Wagner,Forward-Center,24.00,WAS,1610612753.00,2.00,25.00,13.00,375.00,62.00,122.00,0.51,13.00,42.00,0.31,49.00,80.00,0.61,0.56,41.00,52.00,0.79,13.00,60.00,73.00,32.00,22.00,8.00,21.00,62.00,178.00,12.50,0.58,3.90,17.70,10.70,9.70,1.70,2.20,13.90,18.10,0.50,0.80,1.20,0.08,-2.70,0.20,-2.60,-0.10,21.00,51.00,2383915.00,False,,0.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Moses Brown,Center,21.00,OKC,1610612738.00,1.00,43.00,32.00,920.00,146.00,268.00,0.54,0.00,0.00,,146.00,268.00,0.54,0.54,78.00,126.00,0.62,154.00,229.00,383.00,10.00,31.00,47.00,43.00,93.00,370.00,18.80,0.57,17.20,26.20,21.60,1.70,1.60,4.50,11.70,16.90,1.30,1.30,2.60,0.14,-1.30,-1.20,-2.40,-0.10,36.00,36.00,1250000.00,False,,0.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Mychal Mulder,Guard,27.00,GSW,1610612744.00,1.00,60.00,6.00,766.00,119.00,265.00,0.45,85.00,214.00,0.40,34.00,51.00,0.67,0.61,14.00,22.00,0.64,8.00,52.00,60.00,26.00,12.00,12.00,16.00,56.00,337.00,10.80,0.61,1.10,7.10,4.20,4.80,0.70,1.40,5.50,16.20,0.60,0.60,1.20,0.08,-0.60,-1.20,-1.80,0.00,39.00,33.00,1517981.00,False,,0.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Myles Turner,Center-Forward,25.00,IND,1610612754.00,5.00,47.00,47.00,1455.00,206.00,432.00,0.48,69.00,206.00,0.33,137.00,226.00,0.61,0.56,111.00,142.00,0.78,63.00,243.00,306.00,48.00,40.00,159.00,67.00,165.00,592.00,15.30,0.60,4.70,18.00,11.40,4.40,1.30,8.80,11.90,16.40,1.10,2.20,3.30,0.11,-1.60,2.00,0.40,0.90,34.00,38.00,18000000.00,True,2021-01-17 - 2021-01-22; 2021-03-22 - 2021-03-24; 2021-04-07 - 2021-04-18; 2021-04-19 - 2021-12-01,244.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Naji Marshall,Forward,23.00,NOP,1610612740.00,0.00,32.00,10.00,700.00,82.00,209.00,0.39,29.00,83.00,0.35,53.00,126.00,0.42,0.46,53.00,75.00,0.71,15.00,133.00,148.00,88.00,26.00,10.00,38.00,58.00,246.00,11.40,0.51,2.30,20.60,11.50,16.50,1.80,1.40,13.60,16.80,0.20,0.70,0.90,0.06,-2.10,0.80,-1.30,0.10,31.00,41.00,538391.00,True,2021-01-29 - 2021-02-06,8.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Nassir Little,Forward-Guard,21.00,POR,1610612757.00,1.00,48.00,2.00,640.00,78.00,167.00,0.47,28.00,80.00,0.35,50.00,87.00,0.57,0.55,36.00,45.00,0.80,32.00,96.00,128.00,23.00,5.00,13.00,18.00,51.00,220.00,11.60,0.59,5.20,16.50,10.70,4.90,0.40,1.80,8.80,13.80,0.90,0.20,1.10,0.08,-1.10,-1.60,-2.70,-0.10,42.00,30.00,2210640.00,True,2021-02-02 - 2021-02-11; 2021-03-23 - 2021-03-25; 2021-03-27 - 2021-04-03; 2021-05-12 - 2021-05-15,21.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Nate Darling,Guard,22.00,CHA,1610612766.00,0.00,7.00,0.00,26.00,2.00,7.00,0.29,2.00,7.00,0.29,0.00,0.00,,0.43,3.00,3.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,9.00,8.20,0.54,4.10,0.00,2.10,5.10,0.00,3.80,10.70,15.40,0.00,0.00,0.00,0.04,-1.50,-2.50,-4.00,0.00,33.00,39.00,449115.00,True,2021-04-14 - 2021-05-01,17.00,Moderate Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Nate Hinton,Guard-Forward,22.00,DAL,1610612742.00,0.00,21.00,0.00,93.00,15.00,42.00,0.36,4.00,19.00,0.21,11.00,23.00,0.48,0.40,7.00,10.00,0.70,1.00,8.00,9.00,8.00,7.00,2.00,5.00,8.00,41.00,10.40,0.44,1.20,9.40,5.30,12.40,3.70,2.00,9.70,24.40,-0.20,0.10,0.00,-0.02,-4.50,1.00,-3.40,0.00,42.00,30.00,449115.00,False,,0.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Nathan Knight,Forward-Center,23.00,ATL,1610612737.00,0.00,33.00,0.00,279.00,37.00,100.00,0.37,6.00,33.00,0.18,31.00,67.00,0.46,0.40,44.00,55.00,0.80,27.00,45.00,72.00,8.00,9.00,10.00,15.00,22.00,124.00,13.90,0.50,10.80,17.30,14.10,4.00,1.60,3.20,10.80,21.70,0.10,0.30,0.40,0.07,-2.60,-1.00,-3.70,-0.10,41.00,31.00,522989.00,False,,0.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Naz Reid,Center-Forward,21.00,MIN,1610612750.00,1.00,70.00,15.00,1347.00,304.00,581.00,0.52,61.00,174.00,0.35,243.00,407.00,0.60,0.58,115.00,166.00,0.69,82.00,240.00,322.00,72.00,34.00,76.00,69.00,179.00,784.00,18.20,0.60,6.40,20.00,12.90,8.70,1.20,4.90,9.50,22.50,1.90,1.30,3.20,0.11,-0.10,-0.20,-0.20,0.60,23.00,49.00,1517981.00,False,,0.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Nemanja Bjelica,Forward,33.00,SAC,1610612748.00,10.00,26.00,1.00,439.00,69.00,150.00,0.46,17.00,58.00,0.29,52.00,92.00,0.57,0.52,32.00,42.00,0.76,24.00,76.00,100.00,49.00,8.00,2.00,28.00,48.00,187.00,12.90,0.55,5.40,18.50,11.90,16.20,1.20,0.80,13.10,18.40,0.50,0.30,0.90,0.07,-1.40,-0.80,-2.20,0.00,40.00,32.00,7150000.00,True,2021-01-27 - 2021-02-01,5.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Nerlens Noel,Center-Forward,27.00,NYK,1610612752.00,7.00,64.00,41.00,1547.00,137.00,223.00,0.61,0.00,3.00,0.00,137.00,220.00,0.62,0.61,50.00,70.00,0.71,142.00,265.00,407.00,46.00,70.00,141.00,65.00,176.00,324.00,14.80,0.64,10.10,18.40,14.30,4.10,2.30,8.70,20.40,9.20,1.60,3.60,5.20,0.16,-2.40,3.80,1.40,1.30,41.00,31.00,5000000.00,True,2021-01-06 - 2021-01-08; 2021-02-06 - 2021-02-09; 2021-05-03 - 2021-05-05,7.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Nick Richards,Center,23.00,CHA,1610612766.00,0.00,18.00,0.00,63.00,4.00,9.00,0.44,0.00,1.00,0.00,4.00,8.00,0.50,0.44,7.00,11.00,0.64,4.00,7.00,11.00,2.00,0.00,0.00,3.00,7.00,15.00,5.50,0.54,6.80,12.20,9.50,4.20,0.00,0.00,17.80,11.50,0.00,0.00,0.00,0.03,-5.90,-2.10,-8.00,-0.10,33.00,39.00,1000000.00,True,2021-01-25 - 2021-01-27,2.00,Low Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
2020-21,Nickeil Alexander-Walker,Guard,22.00,NOP,1610612740.00,1.00,46.00,13.00,1007.00,192.00,458.00,0.42,76.00,219.00,0.35,116.00,239.00,0.49,0.50,48.00,66.00,0.73,13.00,131.00,144.00,102.00,47.00,22.00,69.00,88.00,508.00,12.50,0.52,1.40,14.10,7.80,14.70,2.20,2.10,12.40,23.20,-0.30,1.00,0.70,0.04,-1.40,0.10,-1.30,0.20,31.00,41.00,3113160.00,True,2021-04-06 - 2021-05-09,33.00,High Risk,109140000.00,132627000.00,138928000.00,3623000.00,9258000.00,5718000.00,4767000.00,123411936.51,
